,Condition,Date/Time,current,power,voltage
336,open,Wed Oct 23 18:29:34 2019,0.0,0.0,1.95
337,open,Wed Oct 23 18:29:35 2019,0.0,0.0,1.99
338,open,Wed Oct 23 18:29:36 2019,0.0,0.0,2.03
339,open,Wed Oct 23 18:29:37 2019,0.0,0.0,2.04
340,open,Wed Oct 23 18:29:38 2019,0.0,0.0,2.01
341,open,Wed Oct 23 18:29:39 2019,0.0,0.0,2.0
342,open,Wed Oct 23 18:29:40 2019,0.0,0.0,1.94
343,open,Wed Oct 23 18:29:41 2019,0.0,0.0,2.03
344,open,Wed Oct 23 18:29:42 2019,0.0,0.0,2.03
345,open,Wed Oct 23 18:29:43 2019,0.0,0.0,2.0
346,open,Wed Oct 23 18:29:44 2019,0.0,0.0,1.97
347,open,Wed Oct 23 18:29:45 2019,0.0,0.0,1.95
348,open,Wed Oct 23 18:29:46 2019,0.0,0.0,2.03
349,open,Wed Oct 23 18:29:47 2019,0.0,0.0,2.01
350,open,Wed Oct 23 18:29:48 2019,0.0,0.0,1.95
351,open,Wed Oct 23 18:29:49 2019,0.0,0.0,1.98
352,open,Wed Oct 23 18:29:51 2019,0.0,0.0,2.03
353,open,Wed Oct 23 18:29:52 2019,0.0,0.0,2.04
354,open,Wed Oct 23 18:29:53 2019,0.0,0.0,2.02
355,open,Wed Oct 23 18:29:54 2019,0.0,0.0,1.97
356,open,Wed Oct 23 18:29:55 2019,0.0,0.0,2.02
357,open,Wed Oct 23 18:29:56 2019,0.0,0.0,2.04
358,open,Wed Oct 23 18:29:57 2019,0.0,0.0,2.04
359,open,Wed Oct 23 18:29:58 2019,0.0,0.0,2.03
360,normal,Wed Oct 23 18:29:59 2019,0.0,0.38,39.62
361,normal,Wed Oct 23 18:30:00 2019,0.01,0.51,39.6
362,normal,Wed Oct 23 18:30:01 2019,0.01,0.63,39.46
363,normal,Wed Oct 23 18:30:02 2019,0.04,1.79,38.44
364,normal,Wed Oct 23 18:30:03 2019,0.06,2.3,37.98
365,normal,Wed Oct 23 18:30:04 2019,0.06,2.3,37.6
366,normal,Wed Oct 23 18:30:05 2019,0.06,2.56,36.81
367,normal,Wed Oct 23 18:30:06 2019,0.08,2.95,34.05
368,normal,Wed Oct 23 18:30:07 2019,0.1,3.21,30.15
369,normal,Wed Oct 23 18:30:08 2019,0.1,2.82,26.85
370,normal,Wed Oct 23 18:30:09 2019,0.11,2.69,24.16
371,normal,Wed Oct 23 18:30:10 2019,0.1,2.3,21.98
372,normal,Wed Oct 23 18:30:11 2019,0.1,2.18,20.38
373,normal,Wed Oct 23 18:30:12 2019,0.11,2.18,19.39
374,normal,Wed Oct 23 18:30:13 2019,0.1,2.05,18.96
375,normal,Wed Oct 23 18:30:14 2019,0.1,2.05,18.85
376,normal,Wed Oct 23 18:30:15 2019,0.11,2.18,18.87
377,normal,Wed Oct 23 18:30:16 2019,0.11,2.18,18.95
378,normal,Wed Oct 23 18:30:17 2019,0.12,2.31,19.02
379,normal,Wed Oct 23 18:30:18 2019,0.11,2.18,19.09
380,normal,Wed Oct 23 18:30:19 2019,0.1,2.05,18.75
381,normal,Wed Oct 23 18:30:20 2019,0.11,2.18,18.22
382,normal,Wed Oct 23 18:30:21 2019,0.1,1.92,17.57
383,normal,Wed Oct 23 18:30:22 2019,0.12,2.05,16.9
384,normal,Wed Oct 23 18:30:23 2019,0.11,1.79,16.25
385,normal,Wed Oct 23 18:30:24 2019,0.12,1.92,15.64
386,normal,Wed Oct 23 18:30:25 2019,0.11,1.79,15.06
387,normal,Wed Oct 23 18:30:26 2019,0.11,1.66,14.53
388,normal,Wed Oct 23 18:30:27 2019,0.11,1.66,14.03
389,normal,Wed Oct 23 18:30:28 2019,0.1,1.53,14.41
390,normal,Wed Oct 23 18:30:29 2019,0.12,1.92,15.52
391,normal,Wed Oct 23 18:30:30 2019,0.11,1.92,16.77
392,normal,Wed Oct 23 18:30:31 2019,0.11,2.05,18.07
393,normal,Wed Oct 23 18:30:32 2019,0.11,2.18,19.04
394,normal,Wed Oct 23 18:30:33 2019,0.11,2.18,19.02
395,normal,Wed Oct 23 18:30:34 2019,0.11,2.18,18.89
396,normal,Wed Oct 23 18:30:35 2019,0.11,2.18,19.25
397,normal,Wed Oct 23 18:30:36 2019,0.1,2.31,21.52
398,normal,Wed Oct 23 18:30:37 2019,0.1,2.69,26.23
399,normal,Wed Oct 23 18:30:38 2019,0.08,2.82,33.01
400,normal,Wed Oct 23 18:30:39 2019,0.1,3.34,33.25
